session_id,chain_id,n,delta,mu,alpha_lr,beta_exp,D,Delta,avg_price,converged,Z_hq
781,25,2,0.95,0.5,0.15,4e-06,0,8.747384676078556e-06,1.7994726558974112,1,0.41025641025641024
782,26,2,0.95,0.5,0.25,4e-06,0,8.747384673568709e-06,1.7994726558974035,1,0.38461538461538464
783,0,3,0.7,0.1,0.05,4e-06,1,0.20773884942438473,1.2086131302338086,0,0.5897435897435898
784,1,3,0.7,0.1,0.15,4e-06,1,0.10292811851031114,1.1451658437670267,0,0.5897435897435898
785,2,3,0.7,0.1,0.25,4e-06,1,0.08999231031697731,1.1768894870004178,0,0.6153846153846154
786,3,3,0.7,0.25,0.05,4e-06,1,0.2597814930817237,1.6297588470749238,0,0.5128205128205128
787,4,3,0.7,0.25,0.15,4e-06,1,0.18557103948442583,1.6574200868972866,0,0.5641025641025641
788,5,3,0.7,0.25,0.25,4e-06,1,0.16200899998778362,1.4361301683183851,0,0.46153846153846156
789,6,3,0.7,0.5,0.05,4e-06,1,0.36692174529657234,1.9214097369304042,1,0.48717948717948717
790,7,3,0.7,0.5,0.15,4e-06,0,0.0,1.6964659978337042,1,0.5384615384615384
791,8,3,0.7,0.5,0.25,4e-06,0,0.0,1.6964659978335608,1,0.48717948717948717
792,9,3,0.85,0.1,0.05,4e-06,1,0.22968090097085084,1.5892968490345014,0,0.6666666666666666
793,10,3,0.85,0.1,0.15,4e-06,1,0.1413885085275839,1.5892968490345014,0,0.6410256410256411
794,11,3,0.85,0.1,0.25,4e-06,1,0.1153628279124817,1.462402276100937,0,0.48717948717948717
795,12,3,0.85,0.25,0.05,4e-06,0,7.23175540853399e-07,1.370163030273222,1,0.46153846153846156
796,13,3,0.85,0.25,0.15,4e-06,0,7.231755286683939e-07,1.3701630302731989,1,0.5384615384615384
797,14,3,0.85,0.25,0.25,4e-06,1,0.1686989231316074,1.5191138877854733,0,0.5384615384615384
798,15,3,0.85,0.5,0.05,4e-06,0,0.0,1.6964659978336287,1,0.4358974358974359
799,16,3,0.85,0.5,0.15,4e-06,0,0.0,1.6964659978336576,1,0.46153846153846156
800,17,3,0.85,0.5,0.25,4e-06,0,0.0,1.6964659978336478,1,0.5128205128205128
801,18,3,0.95,0.1,0.05,4e-06,0,3.4511726320853944e-06,1.1499971636448048,1,0.8974358974358975
802,19,3,0.95,0.1,0.15,4e-06,1,0.19888184333185197,1.5258495625677193,0,0.5641025641025641
803,20,3,0.95,0.1,0.25,4e-06,1,0.1592015948732885,1.208613130233809,0,0.6923076923076923
804,21,3,0.95,0.25,0.05,4e-06,1,0.2669120976496978,1.5467751276078356,0,0.5384615384615384
805,22,3,0.95,0.25,0.15,4e-06,1,0.25902277894017617,1.4637914081407477,0,0.5641025641025641
806,23,3,0.95,0.25,0.25,4e-06,1,0.24049028745441833,1.5744363674301984,0,0.41025641025641024
807,24,3,0.95,0.5,0.05,4e-06,0,0.0,1.6964659978336056,1,0.358974358974359
808,25,3,0.95,0.5,0.15,4e-06,0,0.0,1.6964659978335428,1,0.41025641025641024
809,26,3,0.95,0.5,0.25,4e-06,1,0.3327571790970282,2.002645256355061,1,0.358974358974359
810,0,2,0.7,0.1,0.05,4e-06,0,5.8787611843439514e-06,1.199969804180269,1,0.6153846153846154
811,1,2,0.7,0.1,0.15,4e-06,0,5.87876118777775e-06,1.1999698041802769,1,0.6153846153846154
812,2,2,0.7,0.1,0.25,4e-06,0,5.878761184245843e-06,1.199969804180281,1,0.6410256410256411
813,3,2,0.7,0.25,0.05,4e-06,1,0.25383229161616966,1.7315572105456463,0,0.5128205128205128
814,4,2,0.7,0.25,0.15,4e-06,1,0.2398307392529107,1.9271738744629527,0,0.5641025641025641
815,5,2,0.7,0.25,0.25,4e-06,0,0.0,1.4729266208270753,1,0.48717948717948717
816,6,2,0.7,0.5,0.05,4e-06,1,0.24846327469831755,2.022838230742718,1,0.48717948717948717
817,7,2,0.7,0.5,0.15,4e-06,0,8.747384673568709e-06,1.7994726558972651,1,0.5384615384615384
818,8,2,0.7,0.5,0.25,4e-06,0,8.747384647215324e-06,1.7994726558973697,1,0.48717948717948717
819,9,2,0.85,0.1,0.05,4e-06,1,0.2805822905756762,1.706011508067676,0,0.6666666666666666
820,10,2,0.85,0.1,0.15,4e-06,1,0.2606319402177424,1.4029889921455898,0,0.6410256410256411
821,11,2,0.85,0.1,0.25,4e-06,1,0.24397865573314956,1.3597000612995773,0,0.48717948717948717
822,12,2,0.85,0.25,0.05,4e-06,0,0.0,1.4729266208267227,1,0.46153846153846156
823,13,2,0.85,0.25,0.15,4e-06,1,0.2791829276253054,1.4707349919892372,0,0.5128205128205128
824,14,2,0.85,0.25,0.25,4e-06,1,0.2662469551345612,1.5359405466283396,0,0.5384615384615384
825,15,2,0.85,0.5,0.05,4e-06,1,0.24533546463680095,1.6994709312292262,1,0.41025641025641024
826,16,2,0.85,0.5,0.15,4e-06,1,0.2751486175569613,1.8464560673717223,1,0.4358974358974359
827,17,2,0.85,0.5,0.25,4e-06,0,8.747384676078556e-06,1.7994726558973166,1,0.5128205128205128
828,18,2,0.95,0.1,0.05,4e-06,1,0.3086562339042338,1.3164111304535653,0,0.8717948717948718
829,19,2,0.95,0.1,0.15,4e-06,1,0.2970761531167607,1.6627225772216638,0,0.5641025641025641
830,20,2,0.95,0.1,0.25,4e-06,1,0.272895812455582,1.4895668538376143,0,0.6923076923076923
831,21,2,0.95,0.25,0.05,4e-06,1,0.3336751819886948,1.5033377693087884,0,0.5384615384615384
832,22,2,0.95,0.25,0.15,4e-06,0,0.0,1.4729266208268492,1,0.5897435897435898
833,23,2,0.95,0.25,0.25,4e-06,1,0.2899228839850907,1.4055294373501352,0,0.41025641025641024
834,24,2,0.95,0.5,0.05,4e-06,1,0.35828391851658853,1.787662012914724,1,0.3333333333333333
835,25,2,0.95,0.5,0.15,4e-06,0,8.747384647215324e-06,1.799472655897362,1,0.41025641025641024
836,26,2,0.95,0.5,0.25,4e-06,1,0.2651108295136737,1.7582649856862247,1,0.358974358974359
837,0,3,0.7,0.1,0.05,4e-06,1,0.2012827473842245,1.5892968490345014,0,0.5897435897435898
838,1,3,0.7,0.1,0.15,4e-06,0,3.4511726294981598e-06,1.1499971636448016,1,0.6153846153846154
839,2,3,0.7,0.1,0.25,4e-06,0,3.451172632277041e-06,1.14999716364483,1,0.6410256410256411
840,3,3,0.7,0.25,0.05,4e-06,1,0.2612451564210945,1.4084689284960226,0,0.5128205128205128
841,4,3,0.7,0.25,0.15,4e-06,1,0.17677179760624642,1.38080768867366,0,0.5641025641025641
842,5,3,0.7,0.25,0.25,4e-06,0,7.23175550580026e-07,1.3701630302731995,1,0.48717948717948717
843,6,3,0.7,0.5,0.05,4e-06,0,0.0,1.6964659978336234,1,0.5128205128205128
844,7,3,0.7,0.5,0.15,4e-06,1,0.3260518250933841,1.8401742175057467,1,0.5128205128205128
845,8,3,0.7,0.5,0.25,4e-06,1,0.23491530563264046,1.731860191606204,1,0.46153846153846156
846,9,3,0.85,0.1,0.05,4e-06,1,0.2286936831118742,1.2403367734672,0,0.6666666666666666
847,10,3,0.85,0.1,0.15,4e-06,1,0.1408094821709457,1.3672313464007642,0,0.6410256410256411
848,11,3,0.85,0.1,0.25,4e-06,1,0.11262237030740589,1.5892968490345014,0,0.48717948717948717
849,12,3,0.85,0.25,0.05,4e-06,1,0.2645388377866123,1.6297588470749238,0,0.4358974358974359
850,13,3,0.85,0.25,0.15,4e-06,1,0.2405743041758119,1.4637914081407477,0,0.5128205128205128
851,14,3,0.85,0.25,0.25,4e-06,1,0.183476717297095,1.7957262860091,0,0.5384615384615384
852,15,3,0.85,0.5,0.05,4e-06,0,0.0,1.6964659978336207,1,0.4358974358974359
853,16,3,0.85,0.5,0.15,4e-06,1,0.3522183534503946,2.0568022693048325,1,0.4358974358974359
854,17,3,0.85,0.5,0.25,4e-06,1,0.2572570841118799,1.6777031786564323,1,0.48717948717948717
855,18,3,0.95,0.1,0.05,4e-06,1,0.22921186595065215,1.7161914219680654,0,0.8717948717948718
856,19,3,0.95,0.1,0.15,4e-06,0,3.4511726325006294e-06,1.1499971636448192,1,0.5897435897435898
857,20,3,0.95,0.1,0.25,4e-06,1,0.15702173794286134,1.303784059933982,0,0.6923076923076923
858,21,3,0.95,0.25,0.05,4e-06,1,0.27160043314988996,1.6574200868972866,0,0.5384615384615384
859,22,3,0.95,0.25,0.15,4e-06,1,0.24635134221628782,1.5467751276078359,0,0.5641025641025641
860,23,3,0.95,0.25,0.25,4e-06,1,0.24767208729172946,1.7404038063643743,0,0.41025641025641024
861,24,3,0.95,0.5,0.05,4e-06,0,0.0,1.6964659978337042,1,0.358974358974359
862,25,3,0.95,0.5,0.15,4e-06,1,0.3728823378136672,1.9484882434052897,1,0.38461538461538464
863,26,3,0.95,0.5,0.25,4e-06,1,0.31359217697494324,1.731860191606204,1,0.358974358974359
864,0,2,0.7,0.1,0.05,4e-06,1,0.22727414116597636,1.3597000612995775,0,0.5897435897435898
865,1,2,0.7,0.1,0.15,4e-06,0,5.8787611841477346e-06,1.1999698041802747,1,0.6153846153846154
866,2,2,0.7,0.1,0.25,4e-06,1,0.22345585652674685,1.2731221996075528,0,0.6153846153846154
867,3,2,0.7,0.25,0.05,4e-06,0,0.0,1.4729266208268497,1,0.5384615384615384
868,4,2,0.7,0.25,0.15,4e-06,0,0.0,1.4729266208269518,1,0.5897435897435898
869,5,2,0.7,0.25,0.25,4e-06,0,0.0,1.4729266208269354,1,0.48717948717948717
870,6,2,0.7,0.5,0.05,4e-06,0,8.747384673568709e-06,1.7994726558973244,1,0.5128205128205128
871,7,2,0.7,0.5,0.15,4e-06,0,8.747384647215324e-06,1.7994726558972838,1,0.5384615384615384
872,8,2,0.7,0.5,0.25,4e-06,1,0.26103463136739247,1.8170590401432232,1,0.46153846153846156
873,9,2,0.85,0.1,0.05,4e-06,1,0.26274942749346447,1.5328557846836266,0,0.6666666666666666
874,10,2,0.85,0.1,0.15,4e-06,0,5.878761184245843e-06,1.1999698041802753,1,0.6666666666666666
875,11,2,0.85,0.1,0.25,4e-06,1,0.2585098235279368,1.3597000612995775,0,0.48717948717948717
876,12,2,0.85,0.25,0.05,4e-06,1,0.2560964646961099,1.6011461012674417,0,0.4358974358974359
877,13,2,0.85,0.25,0.15,4e-06,0,0.0,1.472926620827097,1,0.5384615384615384
878,14,2,0.85,0.25,0.25,4e-06,1,0.23837187378044752,1.4055294373501352,0,0.5384615384615384
879,15,2,0.85,0.5,0.05,4e-06,0,8.747384613332398e-06,1.7994726558972651,1,0.4358974358974359
880,16,2,0.85,0.5,0.15,4e-06,0,8.747384647215324e-06,1.7994726558972838,1,0.46153846153846156
881,17,2,0.85,0.5,0.25,4e-06,1,0.2780136094704504,2.0522352579712173,1,0.48717948717948717
882,18,2,0.95,0.1,0.05,4e-06,0,5.8787611876305875e-06,1.1999698041802822,1,0.8974358974358975
883,19,2,0.95,0.1,0.15,4e-06,0,5.878761191407767e-06,1.1999698041802849,1,0.5897435897435898
884,20,2,0.95,0.1,0.25,4e-06,1,0.2784932724893272,1.6627225772216636,0,0.6923076923076923
885,21,2,0.95,0.25,0.05,4e-06,1,0.3466656057031205,1.601146101267442,0,0.5384615384615384
886,22,2,0.95,0.25,0.15,4e-06,1,0.2747671396998813,1.4707349919892372,0,0.5641025641025641
887,23,2,0.95,0.25,0.25,4e-06,0,0.0,1.472926620826947,1,0.4358974358974359
888,24,2,0.95,0.5,0.05,4e-06,0,8.747384673568709e-06,1.7994726558974035,1,0.358974358974359
889,25,2,0.95,0.5,0.15,4e-06,0,8.747384647215324e-06,1.7994726558973948,1,0.41025641025641024
890,26,2,0.95,0.5,0.25,4e-06,0,8.747384781492102e-06,1.799472655897332,1,0.38461538461538464
891,0,3,0.7,0.1,0.05,4e-06,1,0.20343435387930855,1.4624022761009374,0,0.5897435897435898
892,1,3,0.7,0.1,0.15,4e-06,0,3.4511726323409235e-06,1.149997163644809,1,0.6153846153846154
893,2,3,0.7,0.1,0.25,4e-06,1,0.08983745377046727,1.1451658437670267,0,0.6153846153846154
894,3,3,0.7,0.25,0.05,4e-06,0,7.231755490836218e-07,1.3701630302731134,1,0.5384615384615384
895,4,3,0.7,0.25,0.15,4e-06,1,0.18624348729933418,1.5191138877854733,0,0.5641025641025641
896,5,3,0.7,0.25,0.25,4e-06,0,7.231755347608965e-07,1.370163030273175,1,0.48717948717948717
897,6,3,0.7,0.5,0.05,4e-06,1,0.3578060493558843,1.9484882434052897,1,0.48717948717948717
898,7,3,0.7,0.5,0.15,4e-06,1,0.3170904136707891,1.9484882434052897,1,0.5128205128205128
899,8,3,0.7,0.5,0.25,4e-06,1,0.23035781347050743,1.731860191606204,1,0.46153846153846156
900,9,3,0.85,0.1,0.05,4e-06,0,3.4511726296259245e-06,1.1499971636448152,1,0.6923076923076923
901,10,3,0.85,0.1,0.15,4e-06,1,0.13791513995670823,1.398954989634155,0,0.6410256410256411
902,11,3,0.85,0.1,0.25,4e-06,1,0.10949884528406015,1.6210204922678926,0,0.48717948717948717
903,12,3,0.85,0.25,0.05,4e-06,1,0.2643106369490909,1.6297588470749238,0,0.4358974358974359
904,13,3,0.85,0.25,0.15,4e-06,1,0.22389072574803492,1.4361301683183851,0,0.5128205128205128
905,14,3,0.85,0.25,0.25,4e-06,0,7.231755320887463e-07,1.3701630302731604,1,0.5641025641025641
906,15,3,0.85,0.5,0.05,4e-06,1,0.3653439051537201,1.8130957110308608,1,0.41025641025641024
907,16,3,0.85,0.5,0.15,4e-06,1,0.3591933249334939,1.8672527239806325,1,0.4358974358974359
908,17,3,0.85,0.5,0.25,4e-06,0,0.0,1.6964659978337007,1,0.5128205128205128
909,18,3,0.95,0.1,0.05,4e-06,1,0.23471871933315624,1.4306786328675463,0,0.8717948717948718
910,19,3,0.95,0.1,0.15,4e-06,1,0.2067834443113208,1.2403367734672,0,0.5641025641025641
911,20,3,0.95,0.1,0.25,4e-06,1,0.15720459321388844,1.6844677787346747,0,0.6923076923076923
912,21,3,0.95,0.25,0.05,4e-06,1,0.25986137377355434,1.6297588470749238,0,0.5384615384615384
913,22,3,0.95,0.25,0.15,4e-06,1,0.26382086826365797,1.5744363674301987,0,0.5641025641025641
914,23,3,0.95,0.25,0.25,4e-06,0,7.231755206519432e-07,1.3701630302732406,1,0.4358974358974359
915,24,3,0.95,0.5,0.05,4e-06,0,0.0,1.6964659978336236,1,0.358974358974359
916,25,3,0.95,0.5,0.15,4e-06,0,0.0,1.6964659978336094,1,0.41025641025641024
917,26,3,0.95,0.5,0.25,4e-06,0,0.0,1.6964659978337318,1,0.38461538461538464
918,0,2,0.7,0.1,0.05,4e-06,0,5.87876118409868e-06,1.1999698041802804,1,0.6153846153846154
919,1,2,0.7,0.1,0.15,4e-06,1,0.22638817456362667,1.2731221996075528,0,0.5897435897435898
920,2,2,0.7,0.1,0.25,4e-06,1,0.20113351120774442,1.446277922991602,0,0.6153846153846154
921,3,2,0.7,0.25,0.05,4e-06,0,0.0,1.4729266208267846,1,0.5384615384615384
922,4,2,0.7,0.25,0.15,4e-06,0,0.0,1.4729266208268523,1,0.5897435897435898
923,5,2,0.7,0.25,0.25,4e-06,1,0.23818763890104458,1.5033377693087884,0,0.46153846153846156
924,6,2,0.7,0.5,0.05,4e-06,0,8.747384647215324e-06,1.799472655897404,1,0.5128205128205128
925,7,2,0.7,0.5,0.15,4e-06,0,8.74738464219563e-06,1.7994726558973142,1,0.5384615384615384
926,8,2,0.7,0.5,0.25,4e-06,1,0.23641440699553407,1.9346471490572203,1,0.46153846153846156
927,9,2,0.85,0.1,0.05,4e-06,0,5.878761184245843e-06,1.199969804180281,1,0.6923076923076923
928,10,2,0.85,0.1,0.15,4e-06,1,0.23751424091172899,1.446277922991602,0,0.6410256410256411
929,11,2,0.85,0.1,0.25,4e-06,0,5.87876118409868e-06,1.1999698041802702,1,0.5128205128205128
930,12,2,0.85,0.25,0.05,4e-06,1,0.30245648728086644,1.731557210545646,0,0.4358974358974359
931,13,2,0.85,0.25,0.15,4e-06,0,0.0,1.472926620826998,1,0.5384615384615384
932,14,2,0.85,0.25,0.25,4e-06,0,0.0,1.4729266208267031,1,0.5641025641025641
933,15,2,0.85,0.5,0.05,4e-06,0,8.747384647215324e-06,1.7994726558973697,1,0.4358974358974359
934,16,2,0.85,0.5,0.15,4e-06,1,0.2531650789565892,1.787662012914724,1,0.4358974358974359
935,17,2,0.85,0.5,0.25,4e-06,0,8.747384676078556e-06,1.7994726558973522,1,0.5128205128205128
936,18,2,0.95,0.1,0.05,4e-06,1,0.30975878269655677,1.5328557846836266,0,0.8717948717948718
937,19,2,0.95,0.1,0.15,4e-06,0,5.878761187924913e-06,1.1999698041802782,1,0.5897435897435898
938,20,2,0.95,0.1,0.25,4e-06,1,0.277728099977014,1.5328557846836266,0,0.6923076923076923
939,21,2,0.95,0.25,0.05,4e-06,0,0.0,1.4729266208268013,1,0.5641025641025641
940,22,2,0.95,0.25,0.15,4e-06,0,0.0,1.4729266208268872,1,0.5897435897435898
941,23,2,0.95,0.25,0.25,4e-06,0,0.0,1.4729266208270277,1,0.4358974358974359
942,24,2,0.95,0.5,0.05,4e-06,0,8.747384810355336e-06,1.799472655897359,1,0.358974358974359
943,25,2,0.95,0.5,0.15,4e-06,0,8.747384676078556e-06,1.7994726558974112,1,0.41025641025641024
944,26,2,0.95,0.5,0.25,4e-06,0,8.7473846459604e-06,1.7994726558973433,1,0.38461538461538464
945,0,3,0.7,0.1,0.05,4e-06,0,3.451172633426923e-06,1.1499971636448267,1,0.6153846153846154
946,1,3,0.7,0.1,0.15,4e-06,0,3.4511726332672175e-06,1.1499971636448298,1,0.6153846153846154
947,2,3,0.7,0.1,0.25,4e-06,1,0.09188471965998274,1.335507703167373,0,0.6153846153846154
948,3,3,0.7,0.25,0.05,4e-06,1,0.26971544628698313,1.5191138877854733,0,0.5128205128205128
949,4,3,0.7,0.25,0.15,4e-06,1,0.18090742181486097,1.7127425665420117,0,0.5641025641025641
950,5,3,0.7,0.25,0.25,4e-06,1,0.1635967081836654,1.6297588470749238,0,0.46153846153846156
951,6,3,0.7,0.5,0.05,4e-06,1,0.3584522907277762,1.9484882434052897,1,0.48717948717948717
952,7,3,0.7,0.5,0.15,4e-06,0,0.0,1.6964659978335994,1,0.5384615384615384
953,8,3,0.7,0.5,0.25,4e-06,0,0.0,1.6964659978336731,1,0.48717948717948717
954,9,3,0.85,0.1,0.05,4e-06,1,0.2176807054787512,1.3037840599339818,0,0.6666666666666666
955,10,3,0.85,0.1,0.15,4e-06,1,0.1371224903845736,1.3672313464007642,0,0.6410256410256411
956,11,3,0.85,0.1,0.25,4e-06,1,0.11263713533352843,1.335507703167373,0,0.48717948717948717
957,12,3,0.85,0.25,0.05,4e-06,1,0.2719371256338524,1.5191138877854733,0,0.4358974358974359
958,13,3,0.85,0.25,0.15,4e-06,1,0.22292089923665204,1.4637914081407477,0,0.5128205128205128
959,14,3,0.85,0.25,0.25,4e-06,0,7.231755199037411e-07,1.3701630302731385,1,0.5641025641025641
960,15,3,0.85,0.5,0.05,4e-06,1,0.36867439029432963,1.8401742175057467,1,0.41025641025641024
961,16,3,0.85,0.5,0.15,4e-06,1,0.34970361021544566,2.1651162952043754,1,0.4358974358974359
962,17,3,0.85,0.5,0.25,4e-06,1,0.2657748861351171,1.9755667498801752,1,0.48717948717948717
963,18,3,0.95,0.1,0.05,4e-06,1,0.2347611670068747,1.335507703167373,0,0.8717948717948718
964,19,3,0.95,0.1,0.15,4e-06,0,3.4511726296578657e-06,1.1499971636448139,1,0.5897435897435898
965,20,3,0.95,0.1,0.25,4e-06,1,0.1662909805019613,1.272060416700591,0,0.6923076923076923
966,21,3,0.95,0.25,0.05,4e-06,1,0.26272885327036266,1.6574200868972866,0,0.5384615384615384
967,22,3,0.95,0.25,0.15,4e-06,1,0.2622213094042817,1.6297588470749238,0,0.5641025641025641
968,23,3,0.95,0.25,0.25,4e-06,0,7.23175529523482e-07,1.370163030273196,1,0.4358974358974359
969,24,3,0.95,0.5,0.05,4e-06,1,0.37255200870066674,1.9484882434052897,1,0.3333333333333333
970,25,3,0.95,0.5,0.15,4e-06,1,0.36007063123970107,1.8943312304555182,1,0.38461538461538464
971,26,3,0.95,0.5,0.25,4e-06,1,0.3392706148926572,1.9214097369304042,1,0.358974358974359
972,0,2,0.7,0.1,0.05,4e-06,0,5.878761184393006e-06,1.1999698041802698,1,0.6153846153846154
973,1,2,0.7,0.1,0.15,4e-06,0,5.878761184393006e-06,1.1999698041802698,1,0.6153846153846154
974,2,2,0.7,0.1,0.25,4e-06,0,5.878761186355176e-06,1.199969804180272,1,0.6410256410256411
975,3,2,0.7,0.25,0.05,4e-06,1,0.2696678081309619,1.601146101267442,0,0.5128205128205128
976,4,2,0.7,0.25,0.15,4e-06,0,0.0,1.4729266208268892,1,0.5897435897435898
977,5,2,0.7,0.25,0.25,4e-06,1,0.2548654085185202,1.7315572105456463,0,0.46153846153846156
978,6,2,0.7,0.5,0.05,4e-06,1,0.32255344024221794,1.7288679584577253,1,0.48717948717948717
979,7,2,0.7,0.5,0.15,4e-06,1,0.24717060885950512,1.8170590401432232,1,0.5128205128205128
980,8,2,0.7,0.5,0.25,4e-06,0,8.7473846459604e-06,1.7994726558973433,1,0.48717948717948717
981,9,2,0.85,0.1,0.05,4e-06,1,0.2753503562571082,1.2298332687615403,0,0.6666666666666666
982,10,2,0.85,0.1,0.15,4e-06,0,5.87876118777775e-06,1.1999698041802755,1,0.6666666666666666
983,11,2,0.85,0.1,0.25,4e-06,0,5.87876118409868e-06,1.1999698041802758,1,0.5128205128205128
984,12,2,0.85,0.25,0.05,4e-06,0,0.0,1.4729266208268692,1,0.46153846153846156
985,13,2,0.85,0.25,0.15,4e-06,0,0.0,1.4729266208270062,1,0.5384615384615384
986,14,2,0.85,0.25,0.25,4e-06,0,0.0,1.4729266208267537,1,0.5641025641025641
987,15,2,0.85,0.5,0.05,4e-06,1,0.21960094803935729,1.787662012914724,1,0.41025641025641024
988,16,2,0.85,0.5,0.15,4e-06,0,8.747384673568709e-06,1.7994726558973442,1,0.46153846153846156
989,17,2,0.85,0.5,0.25,4e-06,0,8.747384647215324e-06,1.7994726558973948,1,0.5128205128205128
990,18,2,0.95,0.1,0.05,4e-06,1,0.324023744419681,1.3164111304535653,0,0.8717948717948718
991,19,2,0.95,0.1,0.15,4e-06,0,5.87876118983803e-06,1.1999698041802804,1,0.5897435897435898
992,20,2,0.95,0.1,0.25,4e-06,0,5.878761186257068e-06,1.1999698041802782,1,0.717948717948718
993,21,2,0.95,0.25,0.05,4e-06,1,0.3688670663472352,1.5685433239478908,0,0.5384615384615384
994,22,2,0.95,0.25,0.15,4e-06,0,0.0,1.4729266208270357,1,0.5897435897435898
995,23,2,0.95,0.25,0.25,4e-06,0,0.0,1.4729266208269256,1,0.4358974358974359
996,24,2,0.95,0.5,0.05,4e-06,0,8.74738464219563e-06,1.799472655897286,1,0.358974358974359
997,25,2,0.95,0.5,0.15,4e-06,0,8.747384673568709e-06,1.7994726558973442,1,0.41025641025641024
998,26,2,0.95,0.5,0.25,4e-06,0,8.747384673568709e-06,1.7994726558972651,1,0.38461538461538464
999,0,3,0.7,0.1,0.05,4e-06,1,0.20654217424408153,1.4306786328675463,0,0.5897435897435898
1000,1,3,0.7,0.1,0.15,4e-06,1,0.10558736418268162,1.208613130233809,0,0.5897435897435898
1001,2,3,0.7,0.1,0.25,4e-06,1,0.09371822314750472,1.6210204922678926,0,0.6153846153846154
1002,3,3,0.7,0.25,0.05,4e-06,1,0.26137541624473803,1.6297588470749236,0,0.5128205128205128
1003,4,3,0.7,0.25,0.15,4e-06,1,0.1852195108666673,1.4914526479631105,0,0.5641025641025641
1004,5,3,0.7,0.25,0.25,4e-06,0,7.231755476941037e-07,1.3701630302732164,1,0.48717948717948717
1005,6,3,0.7,0.5,0.05,4e-06,1,0.35652143104225265,1.9214097369304042,1,0.48717948717948717
1006,7,3,0.7,0.5,0.15,4e-06,0,0.0,1.6964659978337355,1,0.5384615384615384
1007,8,3,0.7,0.5,0.25,4e-06,1,0.23953714766725814,1.731860191606204,1,0.46153846153846156
1008,9,3,0.85,0.1,0.05,4e-06,1,0.224760400960052,1.3672313464007642,0,0.6666666666666666
1009,10,3,0.85,0.1,0.15,4e-06,0,3.4511726295939834e-06,1.1499971636448096,1,0.6666666666666666
1010,11,3,0.85,0.1,0.25,4e-06,1,0.11339469207795622,1.4941259193343281,0,0.48717948717948717
1011,12,3,0.85,0.25,0.05,4e-06,0,7.231755373261607e-07,1.3701630302731431,1,0.46153846153846156
1012,13,3,0.85,0.25,0.15,4e-06,1,0.23686024490113092,1.602097607252561,0,0.5128205128205128
1013,14,3,0.85,0.25,0.25,4e-06,1,0.186426973801862,1.5467751276078356,0,0.5384615384615384
1014,15,3,0.85,0.5,0.05,4e-06,1,0.3489766587181751,1.8672527239806325,1,0.41025641025641024
1015,16,3,0.85,0.5,0.15,4e-06,0,0.0,1.6964659978336132,1,0.46153846153846156
1016,17,3,0.85,0.5,0.25,4e-06,0,0.0,1.6964659978336318,1,0.5128205128205128
1017,18,3,0.95,0.1,0.05,4e-06,1,0.23674106522085786,1.303784059933982,0,0.8717948717948718
1018,19,3,0.95,0.1,0.15,4e-06,1,0.2110479727794523,1.3037840599339818,0,0.5641025641025641
1019,20,3,0.95,0.1,0.25,4e-06,1,0.15708497311911415,1.272060416700591,0,0.6923076923076923
1020,21,3,0.95,0.25,0.05,4e-06,1,0.2594931329515454,1.685081326719649,0,0.5384615384615384
1021,22,3,0.95,0.25,0.15,4e-06,1,0.2459768687735175,1.602097607252561,0,0.5641025641025641
1022,23,3,0.95,0.25,0.25,4e-06,0,7.23175540212083e-07,1.3701630302731687,1,0.4358974358974359
1023,24,3,0.95,0.5,0.05,4e-06,1,0.3665174338279935,1.7589386980810895,1,0.3333333333333333
1024,25,3,0.95,0.5,0.15,4e-06,0,0.0,1.6964659978336607,1,0.41025641025641024
1025,26,3,0.95,0.5,0.25,4e-06,0,0.0,1.6964659978337397,1,0.38461538461538464
1026,0,2,0.7,0.1,0.05,4e-06,1,0.25798810668415606,1.3164111304535653,0,0.5897435897435898
1027,1,2,0.7,0.1,0.15,4e-06,1,0.24032868812138805,1.3597000612995775,0,0.5897435897435898
1028,2,2,0.7,0.1,0.25,4e-06,1,0.22935650358733822,1.4029889921455898,0,0.6153846153846154
1029,3,2,0.7,0.25,0.05,4e-06,0,0.0,1.4729266208267782,1,0.5384615384615384
1030,4,2,0.7,0.25,0.15,4e-06,1,0.25345443506806953,1.731557210545646,0,0.5641025641025641
1031,5,2,0.7,0.25,0.25,4e-06,0,0.0,1.4729266208269758,1,0.48717948717948717
1032,6,2,0.7,0.5,0.05,4e-06,1,0.2563022555514261,1.787662012914724,1,0.48717948717948717
1033,7,2,0.7,0.5,0.15,4e-06,1,0.21639858026137535,2.140426339656715,1,0.5128205128205128
1034,8,2,0.7,0.5,0.25,4e-06,0,8.747384810355336e-06,1.7994726558974183,1,0.48717948717948717
1035,9,2,0.85,0.1,0.05,4e-06,1,0.30614126496503136,1.316411130453565,0,0.6666666666666666
1036,10,2,0.85,0.1,0.15,4e-06,1,0.2596343182157977,1.446277922991602,0,0.6410256410256411
1037,11,2,0.85,0.1,0.25,4e-06,0,5.878761183951517e-06,1.1999698041802755,1,0.5128205128205128
1038,12,2,0.85,0.25,0.05,4e-06,0,0.0,1.4729266208266854,1,0.46153846153846156
1039,13,2,0.85,0.25,0.15,4e-06,0,0.0,1.4729266208269776,1,0.5384615384615384
1040,14,2,0.85,0.25,0.25,4e-06,0,0.0,1.47292662082682,1,0.5641025641025641
